symbol,date,price,volume,carry
RB.V.0,2021-11-16,2.3519,1039150.0,2.29
SI.V.0,2021-11-16,24.88,1039150.0,2.29
ZC.V.0,2021-11-16,570.25,1039150.0,2.29
ZL.V.0,2021-11-16,59.12,1039150.0,2.29
ZM.V.0,2021-11-16,368.3,1039150.0,2.29
ZR.V.0,2021-11-16,14.17,1039150.0,2.29
ZS.V.0,2021-11-16,1252.25,1039150.0,2.29
CL.V.0,2021-11-17,78.27,1039150.0,2.26
GC.V.0,2021-11-17,1868.7,1039150.0,2.26
GF.V.0,2021-11-17,158.975,1039150.0,2.26
HE.V.0,2021-11-17,83.025,1039150.0,2.26
HG.V.0,2021-11-17,4.227,1039150.0,2.26
LE.V.0,2021-11-17,136.4,1039150.0,2.26
PL.V.0,2021-11-17,1062.8,1039150.0,2.26
RB.V.0,2021-11-17,2.2355,1039150.0,2.26
SI.V.0,2021-11-17,25.125,1039150.0,2.26
ZC.V.0,2021-11-17,575.25,1039150.0,2.26
ZL.V.0,2021-11-17,59.18,1039150.0,2.26
ZM.V.0,2021-11-17,374.7,1039150.0,2.26
ZR.V.0,2021-11-17,14.39,1039150.0,2.26
ZS.V.0,2021-11-17,1277.0,1039150.0,2.26
CL.V.0,2021-11-18,78.76,1039150.0,2.35
GC.V.0,2021-11-18,1861.1,1039150.0,2.35
GF.V.0,2021-11-18,161.375,1039150.0,2.35
HE.V.0,2021-11-18,83.4,1039150.0,2.35
HG.V.0,2021-11-18,4.2985,1039150.0,2.35
LE.V.0,2021-11-18,137.3,1039150.0,2.35
PL.V.0,2021-11-18,1056.0,1039150.0,2.35
RB.V.0,2021-11-18,2.2439,1039150.0,2.35
SI.V.0,2021-11-18,24.88,1039150.0,2.35
ZC.V.0,2021-11-18,573.0,1039150.0,2.35
ZL.V.0,2021-11-18,59.17,1039150.0,2.35
ZM.V.0,2021-11-18,371.2,1039150.0,2.35
ZR.V.0,2021-11-18,14.6,1039150.0,2.35
ZS.V.0,2021-11-18,1265.5,1039150.0,2.35
CL.V.0,2021-11-19,75.68,1038525.0,2.28
GC.V.0,2021-11-19,1846.8,1038525.0,2.28
GF.V.0,2021-11-19,161.125,1038525.0,2.28
HE.V.0,2021-11-19,82.55,1038525.0,2.28
HG.V.0,2021-11-19,4.3985,1038525.0,2.28
LE.V.0,2021-11-19,137.7,1038525.0,2.28
PL.V.0,2021-11-19,1035.9,1038525.0,2.28
RB.V.0,2021-11-19,2.15,1038525.0,2.28
SI.V.0,2021-11-19,24.63,1038525.0,2.28
ZC.V.0,2021-11-19,570.5,1038525.0,2.28
ZL.V.0,2021-11-19,58.24,1038525.0,2.28
ZM.V.0,2021-11-19,372.4,1038525.0,2.28
ZR.V.0,2021-11-19,14.6,1038525.0,2.28
ZS.V.0,2021-11-19,1265.0,1038525.0,2.28
CL.V.0,2021-11-21,75.55,1038525.0,
GC.V.0,2021-11-21,1846.0,1038525.0,
HG.V.0,2021-11-21,4.393,1038525.0,
PL.V.0,2021-11-21,1031.4,1038525.0,
RB.V.0,2021-11-21,2.1472,1038525.0,
SI.V.0,2021-11-21,24.645,1038525.0,
CL.V.0,2021-11-22,76.4,1038525.0,2.24
GC.V.0,2021-11-22,1809.3,1038525.0,2.24
GF.V.0,2021-11-22,161.95,1038525.0,2.24
HE.V.0,2021-11-22,82.975,1038525.0,2.24
HG.V.0,2021-11-22,4.3895,1038525.0,2.24
LE.V.0,2021-11-22,139.0,1038525.0,2.24
PL.V.0,2021-11-22,1018.9,1038525.0,2.24
RB.V.0,2021-11-22,2.196,1038525.0,2.24
SI.V.0,2021-11-22,24.265,1038525.0,2.24
ZC.V.0,2021-11-22,576.5,1038525.0,2.24
ZL.V.0,2021-11-22,59.38,1038525.0,2.24
ZM.V.0,2021-11-22,363.3,1038525.0,2.24
ZR.V.0,2021-11-22,14.475,1038525.0,2.24
ZS.V.0,2021-11-22,1275.0,1038525.0,2.24
CL.V.0,2021-11-23,78.24,1038525.0,2.24
GC.V.0,2021-11-23,1791.3,1038525.0,2.24
GF.V.0,2021-11-23,164.525,1038525.0,2.24
HE.V.0,2021-11-23,83.35,1038525.0,2.24
HG.V.0,2021-11-23,4.422,1038525.0,2.24
LE.V.0,2021-11-23,139.45,1038525.0,2.24
PL.V.0,2021-11-23,979.0,1038525.0,2.24
RB.V.0,2021-11-23,2.2595,1038525.0,2.24
SI.V.0,2021-11-23,23.665,1038525.0,2.24
ZC.V.0,2021-11-23,581.0,1038525.0,2.24
ZL.V.0,2021-11-23,60.07,1038525.0,2.24
ZM.V.0,2021-11-23,356.2,1038525.0,2.24
ZR.V.0,2021-11-23,14.425,1038525.0,2.24
ZS.V.0,2021-11-23,1274.5,1038525.0,2.24
CL.V.0,2021-11-24,78.36,1038525.0,2.19
GC.V.0,2021-11-24,1789.8,1038525.0,2.19
GF.V.0,2021-11-24,166.975,1038525.0,2.19
HE.V.0,2021-11-24,84.35,1038525.0,2.19
HG.V.0,2021-11-24,4.4705,1038525.0,2.19
LE.V.0,2021-11-24,140.875,1038525.0,2.19
PL.V.0,2021-11-24,980.4,1038525.0,2.19
RB.V.0,2021-11-24,2.2632,1038525.0,2.19
SI.V.0,2021-11-24,23.585,1038525.0,2.19
ZC.V.0,2021-11-24,579.25,1038525.0,2.19
ZL.V.0,2021-11-24,60.61,1038525.0,2.19
ZM.V.0,2021-11-24,351.5,1038525.0,2.19
ZR.V.0,2021-11-24,14.475,1038525.0,2.19
ZS.V.0,2021-11-24,1265.5,1038525.0,2.19
CL.V.0,2021-11-25,77.41,1038525.0,
GC.V.0,2021-11-25,1792.4,1038525.0,
HG.V.0,2021-11-25,4.4375,1038525.0,
PL.V.0,2021-11-25,990.9,1038525.0,
RB.V.0,2021-11-25,2.2435,1038525.0,
SI.V.0,2021-11-25,23.58,1038525.0,
CL.V.0,2021-11-26,68.17,1035667.0,2.18
GC.V.0,2021-11-26,1792.3,1035667.0,2.18
GF.V.0,2021-11-26,167.325,1035667.0,2.18
HE.V.0,2021-11-26,81.6,1035667.0,2.18
HG.V.0,2021-11-26,4.279,1035667.0,2.18
LE.V.0,2021-11-26,141.125,1035667.0,2.18
PL.V.0,2021-11-26,952.9,1035667.0,2.18
RB.V.0,2021-11-26,1.9853,1035667.0,2.18
SI.V.0,2021-11-26,23.145,1035667.0,2.18
ZC.V.0,2021-11-26,586.25,1035667.0,2.18
ZL.V.0,2021-11-26,59.01,1035667.0,2.18
ZM.V.0,2021-11-26,348.6,1035667.0,2.18
ZR.V.0,2021-11-26,14.315,1035667.0,2.18
ZS.V.0,2021-11-26,1253.5,1035667.0,2.18
CL.V.0,2021-11-28,71.38,1035667.0,
GC.V.0,2021-11-28,1794.8,1035667.0,
HG.V.0,2021-11-28,4.3195,1035667.0,
PL.V.0,2021-11-28,978.4,1035667.0,
RB.V.0,2021-11-28,2.0681,1035667.0,
SI.V.0,2021-11-28,23.32,1035667.0,
CL.V.0,2021-11-29,70.82,1035667.0,2.17
GC.V.0,2021-11-29,1785.9,1035667.0,2.17
GF.V.0,2021-11-29,165.675,1035667.0,2.17
HE.V.0,2021-11-29,80.825,1035667.0,2.17
HG.V.0,2021-11-29,4.357,1035667.0,2.17
LE.V.0,2021-11-29,139.25,1035667.0,2.17
PL.V.0,2021-11-29,961.7,1035667.0,2.17
RB.V.0,2021-11-29,2.0494,1035667.0,2.17
SI.V.0,2021-11-29,22.895,1035667.0,2.17
ZC.V.0,2021-11-29,582.0,1035667.0,2.17
ZL.V.0,2021-11-29,58.28,1035667.0,2.17
ZM.V.0,2021-11-29,342.3,1035667.0,2.17
ZR.V.0,2021-11-29,14.33,1035667.0,2.17
ZS.V.0,2021-11-29,1242.25,1035667.0,2.17
CL.V.0,2021-11-30,66.94,1035667.0,2.2
GC.V.0,2021-11-30,1774.2,1035667.0,2.2
GF.V.0,2021-11-30,164.675,1035667.0,2.2
HE.V.0,2021-11-30,80.05,1035667.0,2.2
HG.V.0,2021-11-30,4.3085,1035667.0,2.2
LE.V.0,2021-11-30,137.9,1035667.0,2.2
PL.V.0,2021-11-30,932.7,1035667.0,2.2
RB.V.0,2021-11-30,1.9652,1035667.0,2.2
SI.V.0,2021-11-30,22.77,1035667.0,2.2
ZC.V.0,2021-11-30,568.0,1035667.0,2.2
ZL.V.0,2021-11-30,55.4,1035667.0,2.2
ZM.V.0,2021-11-30,342.6,1035667.0,2.2
ZR.V.0,2021-11-30,14.065,1035667.0,2.2
ZS.V.0,2021-11-30,1220.75,1035667.0,2.2
CL.V.0,2021-12-01,66.27,1035667.0,2.18
GC.V.0,2021-12-01,1783.6,1035667.0,2.18
GF.V.0,2021-12-01,166.125,1035667.0,2.18
HE.V.0,2021-12-01,80.0,1035667.0,2.18
HG.V.0,2021-12-01,4.2395,1035667.0,2.18
LE.V.0,2021-12-01,138.7,1035667.0,2.18
PL.V.0,2021-12-01,930.4,1035667.0,2.18
RB.V.0,2021-12-01,1.9726,1035667.0,2.18
SI.V.0,2021-12-01,22.375,1035667.0,2.18
ZC.V.0,2021-12-01,571.0,1035667.0,2.18
ZL.V.0,2021-12-01,55.05,1035667.0,2.18
ZM.V.0,2021-12-01,349.7,1035667.0,2.18
ZR.V.0,2021-12-01,13.975,1035667.0,2.18
ZS.V.0,2021-12-01,1228.25,1035667.0,2.18
CL.V.0,2021-12-02,67.37,1035667.0,2.21
GC.V.0,2021-12-02,1769.9,1035667.0,2.21
GF.V.0,2021-12-02,165.825,1035667.0,2.21
HE.V.0,2021-12-02,82.175,1035667.0,2.21
HG.V.0,2021-12-02,4.281,1035667.0,2.21
LE.V.0,2021-12-02,139.5,1035667.0,2.21
PL.V.0,2021-12-02,930.6,1035667.0,2.21
RB.V.0,2021-12-02,1.977,1035667.0,2.21
SI.V.0,2021-12-02,22.395,1035667.0,2.21
ZC.V.0,2021-12-02,577.0,1035667.0,2.21
ZL.V.0,2021-12-02,56.45,1035667.0,2.21
ZM.V.0,2021-12-02,348.5,1035667.0,2.21
ZR.V.0,2021-12-02,14.02,1035667.0,2.21
ZS.V.0,2021-12-02,1244.75,1035667.0,2.21
CL.V.0,2021-12-03,66.22,1033737.0,2.14
GC.V.0,2021-12-03,1783.9,1033737.0,2.14
GF.V.0,2021-12-03,163.95,1033737.0,2.14
HE.V.0,2021-12-03,81.375,1033737.0,2.14
HG.V.0,2021-12-03,4.2695,1033737.0,2.14
LE.V.0,2021-12-03,139.025,1033737.0,2.14
PL.V.0,2021-12-03,927.3,1033737.0,2.14
RB.V.0,2021-12-03,1.9584,1033737.0,2.14
SI.V.0,2021-12-03,22.565,1033737.0,2.14
ZC.V.0,2021-12-03,585.0,1033737.0,2.14
ZL.V.0,2021-12-03,57.3,1033737.0,2.14
ZM.V.0,2021-12-03,359.0,1033737.0,2.14
ZR.V.0,2021-12-03,14.045,1033737.0,2.14
ZS.V.0,2021-12-03,1269.5,1033737.0,2.14
CL.V.0,2021-12-05,67.55,1033737.0,
GC.V.0,2021-12-05,1783.9,1033737.0,
HG.V.0,2021-12-05,4.303,1033737.0,
PL.V.0,2021-12-05,935.0,1033737.0,
RB.V.0,2021-12-05,1.9845,1033737.0,
SI.V.0,2021-12-05,22.6,1033737.0,
CL.V.0,2021-12-06,69.76,1033737.0,2.09
GC.V.0,2021-12-06,1781.7,1033737.0,2.09
GF.V.0,2021-12-06,165.35,1033737.0,2.09
HE.V.0,2021-12-06,78.325,1033737.0,2.09
HG.V.0,2021-12-06,4.3335,1033737.0,2.09
LE.V.0,2021-12-06,139.725,1033737.0,2.09
PL.V.0,2021-12-06,937.1,1033737.0,2.09
RB.V.0,2021-12-06,2.0581,1033737.0,2.09
SI.V.0,2021-12-06,22.4,1033737.0,2.09
ZC.V.0,2021-12-06,584.25,1033737.0,2.09
ZL.V.0,2021-12-06,57.9,1033737.0,2.09
ZM.V.0,2021-12-06,352.3,1033737.0,2.09
ZR.V.0,2021-12-06,14.05,1033737.0,2.09
ZS.V.0,2021-12-06,1262.0,1033737.0,2.09
CL.V.0,2021-12-07,71.84,1033737.0,2.1
GC.V.0,2021-12-07,1785.5,1033737.0,2.1
GF.V.0,2021-12-07,165.15,1033737.0,2.1
HE.V.0,2021-12-07,76.475,1033737.0,2.1
HG.V.0,2021-12-07,4.3395,1033737.0,2.1
LE.V.0,2021-12-07,139.25,1033737.0,2.1
PL.V.0,2021-12-07,950.0,1033737.0,2.1
RB.V.0,2021-12-07,2.1122,1033737.0,2.1
SI.V.0,2021-12-07,22.53,1033737.0,2.1
ZC.V.0,2021-12-07,586.25,1033737.0,2.1
ZL.V.0,2021-12-07,57.0,1033737.0,2.1
ZM.V.0,2021-12-07,349.9,1033737.0,2.1
ZR.V.0,2021-12-07,13.92,1033737.0,2.1
ZS.V.0,2021-12-07,1252.0,1033737.0,2.1
CL.V.0,2021-12-08,72.59,1033737.0,2.16
GC.V.0,2021-12-08,1784.3,1033737.0,2.16
GF.V.0,2021-12-08,163.575,1033737.0,2.16
HE.V.0,2021-12-08,76.325,1033737.0,2.16
HG.V.0,2021-12-08,4.3805,1033737.0,2.16
LE.V.0,2021-12-08,138.725,1033737.0,2.16
PL.V.0,2021-12-08,953.4,1033737.0,2.16
RB.V.0,2021-12-08,2.1511,1033737.0,2.16
SI.V.0,2021-12-08,22.455,1033737.0,2.16
ZC.V.0,2021-12-08,587.75,1033737.0,2.16
ZL.V.0,2021-12-08,55.48,1033737.0,2.16
ZM.V.0,2021-12-08,357.2,1033737.0,2.16
ZR.V.0,2021-12-08,13.805,1033737.0,2.16
ZS.V.0,2021-12-08,1260.5,1033737.0,2.16
CL.V.0,2021-12-09,70.53,1033737.0,2.14
GC.V.0,2021-12-09,1776.8,1033737.0,2.14
GF.V.0,2021-12-09,164.125,1033737.0,2.14
HE.V.0,2021-12-09,77.875,1033737.0,2.14
HG.V.0,2021-12-09,4.3115,1033737.0,2.14
LE.V.0,2021-12-09,137.775,1033737.0,2.14
PL.V.0,2021-12-09,931.3,1033737.0,2.14
RB.V.0,2021-12-09,2.1099,1033737.0,2.14
SI.V.0,2021-12-09,21.99,1033737.0,2.14
ZC.V.0,2021-12-09,591.0,1033737.0,2.14
ZL.V.0,2021-12-09,54.96,1033737.0,2.14
ZM.V.0,2021-12-09,359.5,1033737.0,2.14
ZR.V.0,2021-12-09,13.8,1033737.0,2.14
ZS.V.0,2021-12-09,1265.25,1033737.0,2.14
CL.V.0,2021-12-10,71.96,1027203.0,2.12
GC.V.0,2021-12-10,1783.1,1027203.0,2.12
GF.V.0,2021-12-10,165.125,1027203.0,2.12
HE.V.0,2021-12-10,80.75,1027203.0,2.12
HG.V.0,2021-12-10,4.294,1027203.0,2.12
LE.V.0,2021-12-10,138.25,1027203.0,2.12
PL.V.0,2021-12-10,937.9,1027203.0,2.12
RB.V.0,2021-12-10,2.1425,1027203.0,2.12
SI.V.0,2021-12-10,22.215,1027203.0,2.12
ZC.V.0,2021-12-10,590.5,1027203.0,2.12
ZL.V.0,2021-12-10,53.54,1027203.0,2.12
ZM.V.0,2021-12-10,366.8,1027203.0,2.12
ZR.V.0,2021-12-10,13.84,1027203.0,2.12
ZS.V.0,2021-12-10,1268.25,1027203.0,2.12
CL.V.0,2021-12-12,72.51,1027203.0,
GC.V.0,2021-12-12,1783.8,1027203.0,
HG.V.0,2021-12-12,4.3155,1027203.0,
PL.V.0,2021-12-12,940.0,1027203.0,
RB.V.0,2021-12-12,2.1548,1027203.0,
SI.V.0,2021-12-12,22.235,1027203.0,
CL.V.0,2021-12-13,71.24,1027203.0,2.07
GC.V.0,2021-12-13,1786.3,1027203.0,2.07
GF.V.0,2021-12-13,165.4,1027203.0,2.07
HE.V.0,2021-12-13,80.975,1027203.0,2.07
HG.V.0,2021-12-13,4.29,1027203.0,2.07
LE.V.0,2021-12-13,138.725,1027203.0,2.07
PL.V.0,2021-12-13,923.7,1027203.0,2.07
RB.V.0,2021-12-13,2.1214,1027203.0,2.07
SI.V.0,2021-12-13,22.315,1027203.0,2.07
ZC.V.0,2021-12-13,584.5,1027203.0,2.07
ZL.V.0,2021-12-13,53.39,1027203.0,2.07
ZM.V.0,2021-12-13,362.3,1027203.0,2.07
ZR.V.0,2021-12-13,13.8,1027203.0,2.07
ZS.V.0,2021-12-13,1244.75,1027203.0,2.07
CL.V.0,2021-12-14,70.3,1027203.0,2.08
GC.V.0,2021-12-14,1772.8,1027203.0,2.08
GF.V.0,2021-12-14,164.45,1027203.0,2.08
HE.V.0,2021-12-14,80.35,1027203.0,2.08
HG.V.0,2021-12-14,4.267,1027203.0,2.08
LE.V.0,2021-12-14,138.325,1027203.0,2.08
PL.V.0,2021-12-14,915.4,1027203.0,2.08
RB.V.0,2021-12-14,2.1048,1027203.0,2.08
SI.V.0,2021-12-14,21.975,1027203.0,2.08
ZC.V.0,2021-12-14,590.25,1027203.0,2.08
ZL.V.0,2021-12-14,52.23,1027203.0,2.08
ZM.V.0,2021-12-14,377.6,1027203.0,2.08
ZR.V.0,2021-12-14,13.71,1027203.0,2.08
ZS.V.0,2021-12-14,1260.25,1027203.0,2.08
CL.V.0,2021-12-15,71.62,1027203.0,2.11
GC.V.0,2021-12-15,1780.1,1027203.0,2.11
GF.V.0,2021-12-15,163.225,1027203.0,2.11
HE.V.0,2021-12-15,79.375,1027203.0,2.11
HG.V.0,2021-12-15,4.2615,1027203.0,2.11
LE.V.0,2021-12-15,136.55,1027203.0,2.11
PL.V.0,2021-12-15,913.7,1027203.0,2.11
RB.V.0,2021-12-15,2.145,1027203.0,2.11
SI.V.0,2021-12-15,22.1,1027203.0,2.11
ZC.V.0,2021-12-15,586.25,1027203.0,2.11
ZL.V.0,2021-12-15,53.41,1027203.0,2.11
ZM.V.0,2021-12-15,371.7,1027203.0,2.11
ZR.V.0,2021-12-15,13.64,1027203.0,2.11
ZS.V.0,2021-12-15,1260.5,1027203.0,2.11
CL.V.0,2021-12-16,71.88,1027203.0,2.14
GC.V.0,2021-12-16,1799.8,1027203.0,2.14
GF.V.0,2021-12-16,164.1,1027203.0,2.14
HE.V.0,2021-12-16,80.75,1027203.0,2.14
HG.V.0,2021-12-16,4.2955,1027203.0,2.14
LE.V.0,2021-12-16,136.975,1027203.0,2.14
PL.V.0,2021-12-16,929.0,1027203.0,2.14
RB.V.0,2021-12-16,2.1656,1027203.0,2.14
SI.V.0,2021-12-16,22.48,1027203.0,2.14
ZC.V.0,2021-12-16,591.0,1027203.0,2.14
ZL.V.0,2021-12-16,54.59,1027203.0,2.14
ZM.V.0,2021-12-16,372.9,1027203.0,2.14
ZR.V.0,2021-12-16,13.995,1027203.0,2.14
ZS.V.0,2021-12-16,1277.0,1027203.0,2.14
CL.V.0,2021-12-17,70.29,1019952.0,2.11
GC.V.0,2021-12-17,1798.6,1019952.0,2.11
GF.V.0,2021-12-17,161.65,1019952.0,2.11
HE.V.0,2021-12-17,80.7,1019952.0,2.11
HG.V.0,2021-12-17,4.29,1019952.0,2.11
LE.V.0,2021-12-17,136.425,1019952.0,2.11
PL.V.0,2021-12-17,927.1,1019952.0,2.11
RB.V.0,2021-12-17,2.1337,1019952.0,2.11
SI.V.0,2021-12-17,22.36,1019952.0,2.11
ZC.V.0,2021-12-17,592.5,1019952.0,2.11
ZL.V.0,2021-12-17,54.03,1019952.0,2.11
ZM.V.0,2021-12-17,379.3,1019952.0,2.11
ZR.V.0,2021-12-17,13.755,1019952.0,2.11
ZS.V.0,2021-12-17,1284.5,1019952.0,2.11
CL.V.0,2021-12-19,69.26,1019952.0,
GC.V.0,2021-12-19,1800.7,1019952.0,
HG.V.0,2021-12-19,4.2765,1019952.0,
PL.V.0,2021-12-19,921.8,1019952.0,
RB.V.0,2021-12-19,2.0964,1019952.0,
SI.V.0,2021-12-19,22.36,1019952.0,
CL.V.0,2021-12-20,69.2,1019952.0,2.13
GC.V.0,2021-12-20,1792.2,1019952.0,2.13
GF.V.0,2021-12-20,160.875,1019952.0,2.13
HE.V.0,2021-12-20,79.575,1019952.0,2.13
HG.V.0,2021-12-20,4.307,1019952.0,2.13
LE.V.0,2021-12-20,136.075,1019952.0,2.13
PL.V.0,2021-12-20,926.6,1019952.0,2.13
RB.V.0,2021-12-20,2.0909,1019952.0,2.13
SI.V.0,2021-12-20,22.26,1019952.0,2.13
ZC.V.0,2021-12-20,591.25,1019952.0,2.13
ZL.V.0,2021-12-20,53.09,1019952.0,2.13
ZM.V.0,2021-12-20,386.1,1019952.0,2.13
ZR.V.0,2021-12-20,13.87,1019952.0,2.13
ZS.V.0,2021-12-20,1292.5,1019952.0,2.13
CL.V.0,2021-12-21,71.25,1019952.0,2.19
GC.V.0,2021-12-21,1791.0,1019952.0,2.19
GF.V.0,2021-12-21,161.775,1019952.0,2.19
HE.V.0,2021-12-21,82.45,1019952.0,2.19
HG.V.0,2021-12-21,4.343,1019952.0,2.19
LE.V.0,2021-12-21,136.9,1019952.0,2.19
PL.V.0,2021-12-21,928.8,1019952.0,2.19
RB.V.0,2021-12-21,2.1429,1019952.0,2.19
SI.V.0,2021-12-21,22.515,1019952.0,2.19
ZC.V.0,2021-12-21,598.0,1019952.0,2.19
ZL.V.0,2021-12-21,53.93,1019952.0,2.19
ZM.V.0,2021-12-21,393.3,1019952.0,2.19
ZR.V.0,2021-12-21,13.86,1019952.0,2.19
ZS.V.0,2021-12-21,1306.5,1019952.0,2.19
CL.V.0,2021-12-22,73.08,1019952.0,2.24
GC.V.0,2021-12-22,1804.5,1019952.0,2.24
GF.V.0,2021-12-22,161.675,1019952.0,2.24
HE.V.0,2021-12-22,83.3,1019952.0,2.24
HG.V.0,2021-12-22,4.3865,1019952.0,2.24
LE.V.0,2021-12-22,137.3,1019952.0,2.24
PL.V.0,2021-12-22,964.5,1019952.0,2.24
RB.V.0,2021-12-22,2.1759,1019952.0,2.24
SI.V.0,2021-12-22,22.805,1019952.0,2.24
ZC.V.0,2021-12-22,602.5,1019952.0,2.24
ZL.V.0,2021-12-22,54.79,1019952.0,2.24
ZM.V.0,2021-12-22,398.3,1019952.0,2.24
ZR.V.0,2021-12-22,14.09,1019952.0,2.24
ZS.V.0,2021-12-22,1328.25,1019952.0,2.24
CL.V.0,2021-12-23,73.76,1019952.0,2.22
GC.V.0,2021-12-23,1810.1,1019952.0,2.22
GF.V.0,2021-12-23,163.75,1019952.0,2.22
HE.V.0,2021-12-23,83.3,1019952.0,2.22
HG.V.0,2021-12-23,4.405,1019952.0,2.22
LE.V.0,2021-12-23,139.5,1019952.0,2.22
PL.V.0,2021-12-23,974.6,1019952.0,2.22
RB.V.0,2021-12-23,2.2077,1019952.0,2.22
SI.V.0,2021-12-23,22.91,1019952.0,2.22
ZC.V.0,2021-12-23,606.75,1019952.0,2.22
ZL.V.0,2021-12-23,55.48,1019952.0,2.22
ZM.V.0,2021-12-23,401.9,1019952.0,2.22
ZR.V.0,2021-12-23,14.17,1019952.0,2.22
ZS.V.0,2021-12-23,1342.5,1019952.0,2.22
CL.V.0,2021-12-26,73.33,1015023.0,
GC.V.0,2021-12-26,1808.2,1015023.0,
HG.V.0,2021-12-26,4.3875,1015023.0,
PL.V.0,2021-12-26,969.9,1015023.0,
RB.V.0,2021-12-26,2.2,1015023.0,
SI.V.0,2021-12-26,22.88,1015023.0,
CL.V.0,2021-12-27,75.83,1015023.0,2.25
GC.V.0,2021-12-27,1812.0,1015023.0,2.25
GF.V.0,2021-12-27,163.275,1015023.0,2.25
HE.V.0,2021-12-27,83.55,1015023.0,2.25
HG.V.0,2021-12-27,4.458,1015023.0,2.25
LE.V.0,2021-12-27,139.425,1015023.0,2.25
PL.V.0,2021-12-27,968.3,1015023.0,2.25
RB.V.0,2021-12-27,2.2326,1015023.0,2.25
SI.V.0,2021-12-27,22.68,1015023.0,2.25
ZC.V.0,2021-12-27,614.5,1015023.0,2.25
ZL.V.0,2021-12-27,56.77,1015023.0,2.25
ZM.V.0,2021-12-27,408.7,1015023.0,2.25
ZR.V.0,2021-12-27,14.49,1015023.0,2.25
ZS.V.0,2021-12-27,1362.25,1015023.0,2.25
CL.V.0,2021-12-28,76.13,1015023.0,2.22
GC.V.0,2021-12-28,1807.2,1015023.0,2.22
GF.V.0,2021-12-28,165.45,1015023.0,2.22
HE.V.0,2021-12-28,82.75,1015023.0,2.22
HG.V.0,2021-12-28,4.441,1015023.0,2.22
LE.V.0,2021-12-28,139.425,1015023.0,2.22
PL.V.0,2021-12-28,977.5,1015023.0,2.22
RB.V.0,2021-12-28,2.2525,1015023.0,2.22
SI.V.0,2021-12-28,23.045,1015023.0,2.22
ZC.V.0,2021-12-28,604.0,1015023.0,2.22
ZL.V.0,2021-12-28,56.54,1015023.0,2.22
ZM.V.0,2021-12-28,409.2,1015023.0,2.22
ZR.V.0,2021-12-28,14.6,1015023.0,2.22
ZS.V.0,2021-12-28,1367.25,1015023.0,2.22
CL.V.0,2021-12-29,76.57,1015023.0,2.23
GC.V.0,2021-12-29,1805.2,1015023.0,2.23
GF.V.0,2021-12-29,167.975,1015023.0,2.23
HE.V.0,2021-12-29,83.875,1015023.0,2.23
HG.V.0,2021-12-29,4.4145,1015023.0,2.23
LE.V.0,2021-12-29,140.525,1015023.0,2.23
PL.V.0,2021-12-29,967.8,1015023.0,2.23
RB.V.0,2021-12-29,2.2651,1015023.0,2.23
SI.V.0,2021-12-29,22.86,1015023.0,2.23
ZC.V.0,2021-12-29,605.75,1015023.0,2.23
ZL.V.0,2021-12-29,56.91,1015023.0,2.23
ZM.V.0,2021-12-29,407.6,1015023.0,2.23
ZR.V.0,2021-12-29,14.725,1015023.0,2.23
ZS.V.0,2021-12-29,1368.25,1015023.0,2.23
CL.V.0,2021-12-30,76.35,1015023.0,2.3
GC.V.0,2021-12-30,1816.6,1015023.0,2.3
GF.V.0,2021-12-30,169.075,1015023.0,2.3
HE.V.0,2021-12-30,82.8,1015023.0,2.3
HG.V.0,2021-12-30,4.3915,1015023.0,2.3
LE.V.0,2021-12-30,140.1,1015023.0,2.3
PL.V.0,2021-12-30,963.7,1015023.0,2.3
RB.V.0,2021-12-30,2.2674,1015023.0,2.3
SI.V.0,2021-12-30,23.11,1015023.0,2.3
ZC.V.0,2021-12-30,595.25,1015023.0,2.3
ZL.V.0,2021-12-30,56.04,1015023.0,2.3
ZM.V.0,2021-12-30,403.8,1015023.0,2.3
ZR.V.0,2021-12-30,14.79,1015023.0,2.3
ZS.V.0,2021-12-30,1338.25,1015023.0,2.3
CL.V.0,2021-12-31,75.45,1011533.0,2.25
GC.V.0,2021-12-31,1830.5,1011533.0,2.25
GF.V.0,2021-12-31,170.0,1011533.0,2.25
HE.V.0,2021-12-31,81.3,1011533.0,2.25
HG.V.0,2021-12-31,4.46,1011533.0,2.25
LE.V.0,2021-12-31,139.65,1011533.0,2.25
PL.V.0,2021-12-31,965.8,1011533.0,2.25
RB.V.0,2021-12-31,2.2175,1011533.0,2.25
SI.V.0,2021-12-31,23.355,1011533.0,2.25
ZC.V.0,2021-12-31,592.5,1011533.0,2.25
ZL.V.0,2021-12-31,56.57,1011533.0,2.25
ZM.V.0,2021-12-31,399.9,1011533.0,2.25
ZR.V.0,2021-12-31,14.87,1011533.0,2.25
ZS.V.0,2021-12-31,1339.75,1011533.0,2.25
CL.V.0,2022-01-02,75.81,1011533.0,
GC.V.0,2022-01-02,1829.5,1011533.0,
HG.V.0,2022-01-02,4.4595,1011533.0,
PL.V.0,2022-01-02,970.9,1011533.0,
RB.V.0,2022-01-02,2.237,1011533.0,
SI.V.0,2022-01-02,23.33,1011533.0,
CL.V.0,2022-01-03,75.96,1011533.0,2.25
GC.V.0,2022-01-03,1804.1,1011533.0,2.25
GF.V.0,2022-01-03,169.35,1011533.0,2.25
HE.V.0,2022-01-03,81.0,1011533.0,2.25
HG.V.0,2022-01-03,4.4205,1011533.0,2.25
