date,symbol,root,settle
2024-06-02,SI.V.0,SI,30.555
2024-06-03,CL.V.0,CL,74.06
2024-06-03,GC.V.0,GC,2370.9
2024-06-03,GF.V.0,GF,256.2
2024-06-03,HE.V.0,HE,96.225
2024-06-03,HG.V.0,HG,4.6835
2024-06-03,KE.V.0,KE,700.0
2024-06-03,LE.V.0,LE,178.9
2024-06-03,PL.V.0,PL,1027.0
2024-06-03,RB.V.0,RB,2.3287
2024-06-03,SI.V.0,SI,30.885
2024-06-03,ZC.V.0,ZC,443.0
2024-06-03,ZL.V.0,ZL,44.11
2024-06-03,ZM.V.0,ZM,360.0
2024-06-03,ZR.V.0,ZR,17.49
2024-06-03,ZS.V.0,ZS,1184.5
2024-06-03,ZW.V.0,ZW,673.0
2024-06-04,CL.V.0,CL,72.97
2024-06-04,GC.V.0,GC,2348.3
2024-06-04,GF.V.0,GF,256.05
2024-06-04,HE.V.0,HE,93.825
2024-06-04,HG.V.0,HG,4.5525
2024-06-04,KE.V.0,KE,687.25
2024-06-04,LE.V.0,LE,178.525
2024-06-04,PL.V.0,PL,997.6
2024-06-04,RB.V.0,RB,2.3327
2024-06-04,SI.V.0,SI,29.71
2024-06-04,ZC.V.0,ZC,442.0
2024-06-04,ZL.V.0,ZL,43.59
2024-06-04,ZM.V.0,ZM,355.2
2024-06-04,ZR.V.0,ZR,17.57
2024-06-04,ZS.V.0,ZS,1179.5
2024-06-04,ZW.V.0,ZW,658.25
2024-06-05,CL.V.0,CL,74.44
2024-06-05,GC.V.0,GC,2374.0
2024-06-05,GF.V.0,GF,254.825
2024-06-05,HE.V.0,HE,92.075
2024-06-05,HG.V.0,HG,4.6225
2024-06-05,KE.V.0,KE,675.0
2024-06-05,LE.V.0,LE,177.9
2024-06-05,PL.V.0,PL,1003.5
2024-06-05,RB.V.0,RB,2.3645
2024-06-05,SI.V.0,SI,30.13
2024-06-05,ZC.V.0,ZC,439.25
2024-06-05,ZL.V.0,ZL,43.11
2024-06-05,ZM.V.0,ZM,359.1
2024-06-05,ZR.V.0,ZR,17.455
2024-06-05,ZS.V.0,ZS,1176.0
2024-06-05,ZW.V.0,ZW,645.5
2024-06-06,CL.V.0,CL,75.7
2024-06-06,GC.V.0,GC,2395.5
2024-06-06,GF.V.0,GF,252.775
2024-06-06,HE.V.0,HE,92.875
2024-06-06,HG.V.0,HG,4.671
2024-06-06,KE.V.0,KE,677.0
2024-06-06,LE.V.0,LE,177.55
2024-06-06,PL.V.0,PL,1013.2
2024-06-06,RB.V.0,RB,2.4021
2024-06-06,SI.V.0,SI,31.455
2024-06-06,ZC.V.0,ZC,453.25
2024-06-06,ZL.V.0,ZL,44.38
2024-06-06,ZM.V.0,ZM,362.3
2024-06-06,ZR.V.0,ZR,18.245
2024-06-06,ZS.V.0,ZS,1200.0
2024-06-06,ZW.V.0,ZW,639.0
2024-06-07,CL.V.0,CL,75.38
2024-06-07,GC.V.0,GC,2311.1
2024-06-07,GF.V.0,GF,254.8
2024-06-07,HE.V.0,HE,93.525
2024-06-07,HG.V.0,HG,4.447
2024-06-07,KE.V.0,KE,665.0
2024-06-07,LE.V.0,LE,177.4
2024-06-07,PL.V.0,PL,970.4
2024-06-07,RB.V.0,RB,2.3803
2024-06-07,SI.V.0,SI,29.27
2024-06-07,ZC.V.0,ZC,449.0
2024-06-07,ZL.V.0,ZL,43.52
2024-06-07,ZM.V.0,ZM,360.6
2024-06-07,ZR.V.0,ZR,18.195
2024-06-07,ZS.V.0,ZS,1177.5
2024-06-07,ZW.V.0,ZW,626.75
2024-06-09,CL.V.0,CL,75.36
2024-06-09,GC.V.0,GC,2315.5
2024-06-09,HG.V.0,HG,4.462
2024-06-09,PL.V.0,PL,974.5
2024-06-09,RB.V.0,RB,2.3842
2024-06-09,SI.V.0,SI,29.425
2024-06-10,CL.V.0,CL,78.06
2024-06-10,GC.V.0,GC,2327.0
2024-06-10,GF.V.0,GF,258.325
2024-06-10,HE.V.0,HE,92.8
2024-06-10,HG.V.0,HG,4.5465
2024-06-10,KE.V.0,KE,643.25
2024-06-10,LE.V.0,LE,179.825
2024-06-10,PL.V.0,PL,975.3
2024-06-10,RB.V.0,RB,2.4226
2024-06-10,SI.V.0,SI,29.815
2024-06-10,ZC.V.0,ZC,451.0
2024-06-10,ZL.V.0,ZL,43.52
2024-06-10,ZM.V.0,ZM,368.2
2024-06-10,ZR.V.0,ZR,17.67
2024-06-10,ZS.V.0,ZS,1188.0
2024-06-10,ZW.V.0,ZW,607.0
2024-06-11,CL.V.0,CL,78.13
2024-06-11,GC.V.0,GC,2332.1
2024-06-11,GF.V.0,GF,257.575
2024-06-11,HE.V.0,HE,92.35
2024-06-11,HG.V.0,HG,4.5175
2024-06-11,KE.V.0,KE,653.25
2024-06-11,LE.V.0,LE,178.875
2024-06-11,PL.V.0,PL,961.7
2024-06-11,RB.V.0,RB,2.427
2024-06-11,SI.V.0,SI,29.395
2024-06-11,ZC.V.0,ZC,449.25
2024-06-11,ZL.V.0,ZL,43.62
2024-06-11,ZM.V.0,ZM,358.6
2024-06-11,ZR.V.0,ZR,17.54
2024-06-11,ZS.V.0,ZS,1177.0
2024-06-11,ZW.V.0,ZW,625.75
2024-06-12,CL.V.0,CL,78.3
2024-06-12,GC.V.0,GC,2336.2
2024-06-12,GF.V.0,GF,257.35
2024-06-12,HE.V.0,HE,93.575
2024-06-12,HG.V.0,HG,4.5195
2024-06-12,KE.V.0,KE,634.0
2024-06-12,LE.V.0,LE,178.325
2024-06-12,PL.V.0,PL,958.0
2024-06-12,RB.V.0,RB,2.3928
2024-06-12,SI.V.0,SI,29.62
2024-06-12,ZC.V.0,ZC,453.25
2024-06-12,ZL.V.0,ZL,43.85
2024-06-12,ZM.V.0,ZM,360.2
2024-06-12,ZR.V.0,ZR,18.175
2024-06-12,ZS.V.0,ZS,1177.25
2024-06-12,ZW.V.0,ZW,614.5
2024-06-13,CL.V.0,CL,77.83
2024-06-13,GC.V.0,GC,2317.6
2024-06-13,GF.V.0,GF,257.4
2024-06-13,HE.V.0,HE,92.625
2024-06-13,HG.V.0,HG,4.4785
2024-06-13,KE.V.0,KE,635.75
2024-06-13,LE.V.0,LE,179.4
2024-06-13,PL.V.0,PL,953.6
2024-06-13,RB.V.0,RB,2.4106
2024-06-13,SI.V.0,SI,28.985
2024-06-13,ZC.V.0,ZC,458.25
2024-06-13,ZL.V.0,ZL,43.84
2024-06-13,ZM.V.0,ZM,368.1
2024-06-13,ZR.V.0,ZR,18.61
2024-06-13,ZS.V.0,ZS,1188.75
2024-06-13,ZW.V.0,ZW,619.0
2024-06-14,CL.V.0,CL,78.49
2024-06-14,GC.V.0,GC,2348.4
2024-06-14,GF.V.0,GF,261.75
2024-06-14,HE.V.0,HE,93.9
2024-06-14,HG.V.0,HG,4.4985
2024-06-14,KE.V.0,KE,626.25
2024-06-14,LE.V.0,LE,183.075
2024-06-14,PL.V.0,PL,963.2
2024-06-14,RB.V.0,RB,2.392
2024-06-14,SI.V.0,SI,29.62
2024-06-14,ZC.V.0,ZC,448.5
2024-06-14,ZL.V.0,ZL,43.63
2024-06-14,ZM.V.0,ZM,367.7
2024-06-14,ZR.V.0,ZR,18.175
2024-06-14,ZS.V.0,ZS,1178.25
2024-06-14,ZW.V.0,ZW,611.75
2024-06-16,CL.V.0,CL,78.27
2024-06-16,GC.V.0,GC,2343.8
2024-06-16,HG.V.0,HG,4.4945
2024-06-16,PL.V.0,PL,961.2
2024-06-16,RB.V.0,RB,2.3858
2024-06-16,SI.V.0,SI,29.575
2024-06-17,CL.V.0,CL,79.79
2024-06-17,GC.V.0,GC,2335.5
2024-06-17,GF.V.0,GF,261.25
2024-06-17,HE.V.0,HE,95.4
2024-06-17,HG.V.0,HG,4.457
2024-06-17,KE.V.0,KE,606.25
2024-06-17,LE.V.0,LE,182.675
2024-06-17,PL.V.0,PL,975.4
2024-06-17,RB.V.0,RB,2.4352
2024-06-17,SI.V.0,SI,29.565
2024-06-17,ZC.V.0,ZC,443.75
2024-06-17,ZL.V.0,ZL,43.72
2024-06-17,ZM.V.0,ZM,360.8
2024-06-17,ZR.V.0,ZR,15.545
2024-06-17,ZS.V.0,ZS,1158.0
2024-06-17,ZW.V.0,ZW,591.0
2024-06-18,CL.V.0,CL,80.77
2024-06-18,GC.V.0,GC,2343.0
2024-06-18,GF.V.0,GF,259.725
2024-06-18,HE.V.0,HE,94.05
2024-06-18,HG.V.0,HG,4.491
2024-06-18,KE.V.0,KE,599.75
2024-06-18,LE.V.0,LE,182.125
2024-06-18,PL.V.0,PL,978.2
2024-06-18,RB.V.0,RB,2.4755
2024-06-18,SI.V.0,SI,29.595
2024-06-18,ZC.V.0,ZC,448.0
2024-06-18,ZL.V.0,ZL,44.38
2024-06-18,ZM.V.0,ZM,363.6
2024-06-18,ZR.V.0,ZR,15.725
2024-06-18,ZS.V.0,ZS,1172.5
2024-06-18,ZW.V.0,ZW,580.5
2024-06-19,CL.V.0,CL,80.6
2024-06-19,GC.V.0,GC,2342.9
2024-06-19,HG.V.0,HG,4.5025
2024-06-19,PL.V.0,PL,981.4
2024-06-19,RB.V.0,RB,2.4851
2024-06-19,SI.V.0,SI,29.825
2024-06-20,CL.V.0,CL,81.26
2024-06-20,GC.V.0,GC,2374.3
2024-06-20,GF.V.0,GF,259.875
2024-06-20,HE.V.0,HE,89.15
2024-06-20,HG.V.0,HG,4.561
2024-06-20,KE.V.0,KE,597.75
2024-06-20,LE.V.0,LE,182.6
2024-06-20,PL.V.0,PL,985.9
2024-06-20,RB.V.0,RB,2.4827
2024-06-20,SI.V.0,SI,30.81
2024-06-20,ZC.V.0,ZC,439.75
2024-06-20,ZL.V.0,ZL,43.94
2024-06-20,ZM.V.0,ZM,357.9
2024-06-20,ZR.V.0,ZR,15.65
2024-06-20,ZS.V.0,ZS,1155.5
2024-06-20,ZW.V.0,ZW,584.5
2024-06-21,CL.V.0,CL,80.59
2024-06-21,GC.V.0,GC,2334.7
2024-06-21,GF.V.0,GF,258.025
2024-06-21,HE.V.0,HE,89.225
2024-06-21,HG.V.0,HG,4.4295
2024-06-21,KE.V.0,KE,586.75
2024-06-21,LE.V.0,LE,183.275
2024-06-21,PL.V.0,PL,996.3
2024-06-21,RB.V.0,RB,2.4927
2024-06-21,SI.V.0,SI,29.58
2024-06-21,ZC.V.0,ZC,435.25
2024-06-21,ZL.V.0,ZL,43.89
2024-06-21,ZM.V.0,ZM,362.5
2024-06-21,ZR.V.0,ZR,15.57
2024-06-21,ZS.V.0,ZS,1160.5
2024-06-21,ZW.V.0,ZW,577.0
2024-06-23,CL.V.0,CL,80.25
2024-06-23,GC.V.0,GC,2331.3
2024-06-23,HG.V.0,HG,4.422
2024-06-23,PL.V.0,PL,991.7
2024-06-23,RB.V.0,RB,2.4807
2024-06-23,SI.V.0,SI,29.425
2024-06-24,CL.V.0,CL,81.69
2024-06-24,GC.V.0,GC,2343.3
2024-06-24,GF.V.0,GF,258.75
2024-06-24,HE.V.0,HE,86.825
2024-06-24,HG.V.0,HG,4.4175
2024-06-24,KE.V.0,KE,587.75
2024-06-24,LE.V.0,LE,184.875
2024-06-24,PL.V.0,PL,1000.3
2024-06-24,RB.V.0,RB,2.4978
2024-06-24,SI.V.0,SI,29.565
2024-06-24,ZC.V.0,ZC,433.25
2024-06-24,ZL.V.0,ZL,43.79
2024-06-24,ZM.V.0,ZM,346.9
2024-06-24,ZR.V.0,ZR,15.545
2024-06-24,ZS.V.0,ZS,1130.0
2024-06-24,ZW.V.0,ZW,571.5
2024-06-25,CL.V.0,CL,80.74
2024-06-25,GC.V.0,GC,2331.6
2024-06-25,GF.V.0,GF,258.925
2024-06-25,HE.V.0,HE,86.625
2024-06-25,HG.V.0,HG,4.368
2024-06-25,KE.V.0,KE,581.5
2024-06-25,LE.V.0,LE,184.375
2024-06-25,PL.V.0,PL,987.7
2024-06-25,RB.V.0,RB,2.4861
2024-06-25,SI.V.0,SI,28.875
2024-06-25,ZC.V.0,ZC,423.75
2024-06-25,ZL.V.0,ZL,42.81
2024-06-25,ZM.V.0,ZM,342.5
2024-06-25,ZR.V.0,ZR,15.46
2024-06-25,ZS.V.0,ZS,1111.25
2024-06-25,ZW.V.0,ZW,558.75
2024-06-26,CL.V.0,CL,80.65
2024-06-26,GC.V.0,GC,2308.9
2024-06-26,GF.V.0,GF,261.675
2024-06-26,HE.V.0,HE,88.875
2024-06-26,HG.V.0,HG,4.3675
2024-06-26,KE.V.0,KE,582.0
2024-06-26,LE.V.0,LE,186.675
2024-06-26,PL.V.0,PL,1012.0
2024-06-26,RB.V.0,RB,2.5169
2024-06-26,SI.V.0,SI,28.695
2024-06-26,ZC.V.0,ZC,435.75
2024-06-26,ZL.V.0,ZL,43.44
2024-06-26,ZM.V.0,ZM,338.2
2024-06-26,ZR.V.0,ZR,15.58
2024-06-26,ZS.V.0,ZS,1106.5
2024-06-26,ZW.V.0,ZW,559.0
2024-06-27,CL.V.0,CL,81.88
2024-06-27,GC.V.0,GC,2338.2
2024-06-27,GF.V.0,GF,260.8
2024-06-27,HE.V.0,HE,87.95
2024-06-27,HG.V.0,HG,4.344
2024-06-27,KE.V.0,KE,597.0
2024-06-27,LE.V.0,LE,186.75
2024-06-27,PL.V.0,PL,1007.2
2024-06-27,RB.V.0,RB,2.5311
2024-06-27,SI.V.0,SI,28.95
2024-06-27,ZC.V.0,ZC,433.75
2024-06-27,ZL.V.0,ZL,43.42
2024-06-27,ZM.V.0,ZM,338.9
2024-06-27,ZR.V.0,ZR,15.465
2024-06-27,ZS.V.0,ZS,1105.0
2024-06-27,ZW.V.0,ZW,580.75
2024-06-28,CL.V.0,CL,81.46
2024-06-28,GC.V.0,GC,2336.9
2024-06-28,GF.V.0,GF,259.025
2024-06-28,HE.V.0,HE,89.55
2024-06-28,HG.V.0,HG,4.373
2024-06-28,KE.V.0,KE,587.25
2024-06-28,LE.V.0,LE,185.275
2024-06-28,PL.V.0,PL,1009.0
2024-06-28,RB.V.0,RB,2.5099
2024-06-28,SI.V.0,SI,29.435
2024-06-28,ZC.V.0,ZC,408.5
2024-06-28,ZL.V.0,ZL,44.08
2024-06-28,ZM.V.0,ZM,346.6
2024-06-28,ZR.V.0,ZR,15.42
2024-06-28,ZS.V.0,ZS,1105.5
2024-06-28,ZW.V.0,ZW,575.25
2024-06-30,CL.V.0,CL,81.73
2024-06-30,GC.V.0,GC,2335.1
2024-06-30,HG.V.0,HG,4.379
2024-06-30,PL.V.0,PL,1009.0
2024-06-30,RB.V.0,RB,2.5224
2024-06-30,SI.V.0,SI,29.395
2024-07-01,CL.V.0,CL,83.41
2024-07-01,GC.V.0,GC,2341.7
2024-07-01,GF.V.0,GF,257.15
2024-07-01,HE.V.0,HE,88.15
2024-07-01,HG.V.0,HG,4.41
2024-07-01,KE.V.0,KE,598.5
2024-07-01,LE.V.0,LE,184.275
2024-07-01,PL.V.0,PL,992.5
2024-07-01,RB.V.0,RB,2.5728
2024-07-01,SI.V.0,SI,29.76
2024-07-01,ZC.V.0,ZC,421.5
2024-07-01,ZL.V.0,ZL,45.77
2024-07-01,ZM.V.0,ZM,332.6
2024-07-01,ZR.V.0,ZR,15.135
2024-07-01,ZS.V.0,ZS,1111.25
2024-07-01,ZW.V.0,ZW,589.25
2024-07-02,CL.V.0,CL,83.01
2024-07-02,GC.V.0,GC,2339.5
2024-07-02,GF.V.0,GF,260.575
2024-07-02,HE.V.0,HE,89.5
2024-07-02,HG.V.0,HG,4.428
2024-07-02,KE.V.0,KE,592.75
2024-07-02,LE.V.0,LE,185.05
2024-07-02,PL.V.0,PL,1012.1
2024-07-02,RB.V.0,RB,2.5735
2024-07-02,SI.V.0,SI,29.88
2024-07-02,ZC.V.0,ZC,421.25
2024-07-02,ZL.V.0,ZL,46.74
2024-07-02,ZM.V.0,ZM,328.7
2024-07-02,ZR.V.0,ZR,15.055
2024-07-02,ZS.V.0,ZS,1113.0
2024-07-02,ZW.V.0,ZW,582.25
2024-07-03,CL.V.0,CL,83.62
2024-07-03,GC.V.0,GC,2367.1
2024-07-03,GF.V.0,GF,263.375
2024-07-03,HE.V.0,HE,89.8
2024-07-03,HG.V.0,HG,4.5315
2024-07-03,KE.V.0,KE,581.75
2024-07-03,LE.V.0,LE,185.975
2024-07-03,PL.V.0,PL,1014.5
2024-07-03,RB.V.0,RB,2.5897
2024-07-03,SI.V.0,SI,30.82
2024-07-03,ZC.V.0,ZC,419.0
2024-07-03,ZL.V.0,ZL,47.9
2024-07-03,ZM.V.0,ZM,328.8
2024-07-03,ZR.V.0,ZR,15.0
2024-07-03,ZS.V.0,ZS,1122.5
2024-07-03,ZW.V.0,ZW,573.5
2024-07-04,CL.V.0,CL,83.93
2024-07-04,GC.V.0,GC,2364.6
2024-07-04,HG.V.0,HG,4.561
2024-07-04,PL.V.0,PL,1014.9
2024-07-04,RB.V.0,RB,2.5868
2024-07-04,SI.V.0,SI,30.655
2024-07-05,CL.V.0,CL,83.44
2024-07-05,GC.V.0,GC,2399.8
2024-07-05,GF.V.0,GF,261.25
2024-07-05,HE.V.0,HE,89.125
2024-07-05,HG.V.0,HG,4.668
2024-07-05,KE.V.0,KE,600.0
2024-07-05,LE.V.0,LE,186.3
2024-07-05,PL.V.0,PL,1044.0
2024-07-05,RB.V.0,RB,2.5755
2024-07-05,SI.V.0,SI,31.525
2024-07-05,ZC.V.0,ZC,424.25
2024-07-05,ZL.V.0,ZL,48.86
2024-07-05,ZM.V.0,ZM,332.3
2024-07-05,ZR.V.0,ZR,14.605
2024-07-05,ZS.V.0,ZS,1131.5
2024-07-05,ZW.V.0,ZW,591.75
2024-07-07,CL.V.0,CL,83.2
2024-07-07,GC.V.0,GC,2394.2
2024-07-07,HG.V.0,HG,4.6575
2024-07-07,PL.V.0,PL,1039.4
2024-07-07,RB.V.0,RB,2.5575
2024-07-07,SI.V.0,SI,31.41
2024-07-08,CL.V.0,CL,82.23
2024-07-08,GC.V.0,GC,2368.8
2024-07-08,GF.V.0,GF,259.125
2024-07-08,HE.V.0,HE,89.8
2024-07-08,HG.V.0,HG,4.618
2024-07-08,KE.V.0,KE,577.5
2024-07-08,LE.V.0,LE,184.5
2024-07-08,PL.V.0,PL,1019.1
2024-07-08,RB.V.0,RB,2.5344
2024-07-08,SI.V.0,SI,31.13
2024-07-08,ZC.V.0,ZC,407.5
2024-07-08,ZL.V.0,ZL,48.22
2024-07-08,ZM.V.0,ZM,321.5
2024-07-08,ZR.V.0,ZR,14.795
2024-07-08,ZS.V.0,ZS,1099.5
2024-07-08,ZW.V.0,ZW,570.25
2024-07-09,CL.V.0,CL,81.69
2024-07-09,GC.V.0,GC,2371.5
2024-07-09,GF.V.0,GF,255.975
2024-07-09,HE.V.0,HE,88.375
2024-07-09,HG.V.0,HG,4.5815
2024-07-09,KE.V.0,KE,577.5
2024-07-09,LE.V.0,LE,182.525
2024-07-09,PL.V.0,PL,1000.9
2024-07-09,RB.V.0,RB,2.5275
2024-07-09,SI.V.0,SI,31.08
2024-07-09,ZC.V.0,ZC,408.0
2024-07-09,ZL.V.0,ZL,46.24
2024-07-09,ZM.V.0,ZM,317.9
2024-07-09,ZR.V.0,ZR,14.64
2024-07-09,ZS.V.0,ZS,1077.75
2024-07-09,ZW.V.0,ZW,571.75
2024-07-10,CL.V.0,CL,82.45
2024-07-10,GC.V.0,GC,2378.4
2024-07-10,GF.V.0,GF,254.55
2024-07-10,HE.V.0,HE,84.65
2024-07-10,HG.V.0,HG,4.5885
2024-07-10,KE.V.0,KE,565.0
2024-07-10,LE.V.0,LE,182.35
2024-07-10,PL.V.0,PL,1007.7
2024-07-10,RB.V.0,RB,2.5102
2024-07-10,SI.V.0,SI,31.12
2024-07-10,ZC.V.0,ZC,407.5
2024-07-10,ZL.V.0,ZL,45.58
2024-07-10,ZM.V.0,ZM,316.9
2024-07-10,ZR.V.0,ZR,14.545
2024-07-10,ZS.V.0,ZS,1066.25
2024-07-10,ZW.V.0,ZW,560.75
2024-07-11,CL.V.0,CL,83.01
2024-07-11,GC.V.0,GC,2421.4
2024-07-11,GF.V.0,GF,256.125
2024-07-11,HE.V.0,HE,86.85
2024-07-11,HG.V.0,HG,4.5235
2024-07-11,KE.V.0,KE,583.25
2024-07-11,LE.V.0,LE,182.3
2024-07-11,PL.V.0,PL,1019.8
2024-07-11,RB.V.0,RB,2.5264
2024-07-11,SI.V.0,SI,31.66
2024-07-11,ZC.V.0,ZC,411.0
2024-07-11,ZL.V.0,ZL,46.23
2024-07-11,ZM.V.0,ZM,314.8
2024-07-11,ZR.V.0,ZR,14.665
2024-07-11,ZS.V.0,ZS,1068.25
2024-07-11,ZW.V.0,ZW,571.25
2024-07-12,CL.V.0,CL,82.18
2024-07-12,GC.V.0,GC,2416.0
2024-07-12,GF.V.0,GF,258.75
2024-07-12,HE.V.0,HE,88.775
2024-07-12,HG.V.0,HG,4.5815
2024-07-12,KE.V.0,KE,569.0
2024-07-12,LE.V.0,LE,182.55
2024-07-12,PL.V.0,PL,1014.9
2024-07-12,RB.V.0,RB,2.511
2024-07-12,SI.V.0,SI,31.025
2024-07-12,ZC.V.0,ZC,416.25
2024-07-12,ZL.V.0,ZL,45.59
2024-07-12,ZM.V.0,ZM,314.0
2024-07-12,ZR.V.0,ZR,14.63
2024-07-12,ZS.V.0,ZS,1064.5
2024-07-12,ZW.V.0,ZW,551.25
2024-07-14,CL.V.0,CL,82.24
2024-07-14,GC.V.0,GC,2413.2
2024-07-14,HG.V.0,HG,4.567
2024-07-14,PL.V.0,PL,1008.2
2024-07-14,RB.V.0,RB,2.5052
2024-07-14,SI.V.0,SI,30.865
2024-07-15,CL.V.0,CL,81.81
2024-07-15,GC.V.0,GC,2427.1
2024-07-15,GF.V.0,GF,258.75
2024-07-15,HE.V.0,HE,88.325
2024-07-15,HG.V.0,HG,4.5135
2024-07-15,KE.V.0,KE,555.0
2024-07-15,LE.V.0,LE,182.125
2024-07-15,PL.V.0,PL,1009.2
2024-07-15,RB.V.0,RB,2.4927
2024-07-15,SI.V.0,SI,30.845
2024-07-15,ZC.V.0,ZC,403.5
2024-07-15,ZL.V.0,ZL,44.82
2024-07-15,ZM.V.0,ZM,307.6
2024-07-15,ZR.V.0,ZR,14.695
2024-07-15,ZS.V.0,ZS,1038.75
2024-07-15,ZW.V.0,ZW,531.0
2024-07-16,CL.V.0,CL,80.72
2024-07-16,GC.V.0,GC,2473.0
2024-07-16,GF.V.0,GF,258.775
2024-07-16,HE.V.0,HE,91.15
2024-07-16,HG.V.0,HG,4.4565
2024-07-16,KE.V.0,KE,549.0
2024-07-16,LE.V.0,LE,182.8
2024-07-16,PL.V.0,PL,1016.4
2024-07-16,RB.V.0,RB,2.4681
2024-07-16,SI.V.0,SI,31.495
2024-07-16,ZC.V.0,ZC,409.25
2024-07-16,ZL.V.0,ZL,44.87
2024-07-16,ZM.V.0,ZM,311.0
2024-07-16,ZR.V.0,ZR,14.455
2024-07-16,ZS.V.0,ZS,1044.5
2024-07-16,ZW.V.0,ZW,530.0
2024-07-17,CL.V.0,CL,83.24
2024-07-17,GC.V.0,GC,2465.0
2024-07-17,GF.V.0,GF,258.25
2024-07-17,HE.V.0,HE,91.45
2024-07-17,HG.V.0,HG,4.42
2024-07-17,KE.V.0,KE,562.75
2024-07-17,LE.V.0,LE,184.175
2024-07-17,PL.V.0,PL,1011.9
2024-07-17,RB.V.0,RB,2.4751
2024-07-17,SI.V.0,SI,30.59
2024-07-17,ZC.V.0,ZC,412.5
2024-07-17,ZL.V.0,ZL,44.01
2024-07-17,ZM.V.0,ZM,312.2
2024-07-17,ZR.V.0,ZR,14.435
2024-07-17,ZS.V.0,ZS,1042.25
2024-07-17,ZW.V.0,ZW,541.75
2024-07-18,CL.V.0,CL,82.33
2024-07-18,GC.V.0,GC,2443.7
2024-07-18,GF.V.0,GF,255.975
2024-07-18,HE.V.0,HE,91.4
2024-07-18,HG.V.0,HG,4.261
2024-07-18,KE.V.0,KE,561.5
2024-07-18,LE.V.0,LE,183.05
2024-07-18,PL.V.0,PL,977.9
2024-07-18,RB.V.0,RB,2.4698
2024-07-18,SI.V.0,SI,29.92
2024-07-18,ZC.V.0,ZC,405.25
2024-07-18,ZL.V.0,ZL,44.33
2024-07-18,ZM.V.0,ZM,311.5
2024-07-18,ZR.V.0,ZR,14.275
2024-07-18,ZS.V.0,ZS,1043.75
2024-07-18,ZW.V.0,ZW,534.75
2024-07-19,CL.V.0,CL,78.6
2024-07-19,GC.V.0,GC,2402.8
2024-07-19,GF.V.0,GF,255.4
2024-07-19,HE.V.0,HE,91.65
2024-07-19,HG.V.0,HG,4.2365
2024-07-19,KE.V.0,KE,572.75
2024-07-19,LE.V.0,LE,182.9
2024-07-19,PL.V.0,PL,975.9
2024-07-19,RB.V.0,RB,2.4147
2024-07-19,SI.V.0,SI,29.405
2024-07-19,ZC.V.0,ZC,405.5
2024-07-19,ZL.V.0,ZL,43.91
2024-07-19,ZM.V.0,ZM,307.4
2024-07-19,ZR.V.0,ZR,14.275
2024-07-19,ZS.V.0,ZS,1035.5
2024-07-19,ZW.V.0,ZW,544.75
2024-07-21,CL.V.0,CL,79.03
2024-07-21,GC.V.0,GC,2413.3
2024-07-21,HG.V.0,HG,4.2535
2024-07-21,PL.V.0,PL,982.9
2024-07-21,RB.V.0,RB,2.4236
2024-07-21,SI.V.0,SI,29.605
2024-07-22,CL.V.0,CL,78.24
2024-07-22,GC.V.0,GC,2396.7
2024-07-22,GF.V.0,GF,256.2
2024-07-22,HE.V.0,HE,75.95
2024-07-22,HG.V.0,HG,4.192
2024-07-22,KE.V.0,KE,572.0
2024-07-22,LE.V.0,LE,184.575
2024-07-22,PL.V.0,PL,958.0
2024-07-22,RB.V.0,RB,2.4209
2024-07-22,SI.V.0,SI,29.25
2024-07-22,ZC.V.0,ZC,415.0
2024-07-22,ZL.V.0,ZL,44.76
2024-07-22,ZM.V.0,ZM,319.3
2024-07-22,ZR.V.0,ZR,14.575
2024-07-22,ZS.V.0,ZS,1069.25
2024-07-22,ZW.V.0,ZW,548.0
2024-07-23,CL.V.0,CL,77.35
2024-07-23,GC.V.0,GC,2409.3
2024-07-23,GF.V.0,GF,258.675
2024-07-23,HE.V.0,HE,77.1
2024-07-23,HG.V.0,HG,4.151
2024-07-23,KE.V.0,KE,567.0
2024-07-23,LE.V.0,LE,186.175
2024-07-23,PL.V.0,PL,954.2
2024-07-23,RB.V.0,RB,2.3944
2024-07-23,SI.V.0,SI,29.375
2024-07-23,ZC.V.0,ZC,417.0
2024-07-23,ZL.V.0,ZL,45.11
2024-07-23,ZM.V.0,ZM,319.3
2024-07-23,ZR.V.0,ZR,14.725
2024-07-23,ZS.V.0,ZS,1076.0
2024-07-23,ZW.V.0,ZW,542.0
2024-07-24,CL.V.0,CL,77.48
2024-07-24,GC.V.0,GC,2398.1
2024-07-24,GF.V.0,GF,257.2
2024-07-24,HE.V.0,HE,78.05
2024-07-24,HG.V.0,HG,4.0885
2024-07-24,KE.V.0,KE,567.75
2024-07-24,LE.V.0,LE,186.325
2024-07-24,PL.V.0,PL,957.4
2024-07-24,RB.V.0,RB,2.4055
2024-07-24,SI.V.0,SI,29.05
2024-07-24,ZC.V.0,ZC,417.75
2024-07-24,ZL.V.0,ZL,43.98
2024-07-24,ZM.V.0,ZM,319.8
2024-07-24,ZR.V.0,ZR,14.755
2024-07-24,ZS.V.0,ZS,1063.0
2024-07-24,ZW.V.0,ZW,547.5
2024-07-25,CL.V.0,CL,78.27
2024-07-25,GC.V.0,GC,2362.8
2024-07-25,GF.V.0,GF,258.25
2024-07-25,HE.V.0,HE,77.95
2024-07-25,HG.V.0,HG,4.1135
2024-07-25,KE.V.0,KE,560.75
